100019351535;6576581108;47866234;08/20/2019;35606;Ops;VSS MOBILE UPDATE;TXF B;;Old Town TXF B LTC Operation;
100019351535;6576581104;47866234;06/21/2019;35224;Ops;VSS MOBILE UPDATE;TXF B;;Old Town TXF B LTC Operation;
100019351535;6576581100;47866234;04/23/2019;34969;Ops;VSS MOBILE UPDATE;TXF B;;Old Town TXF B LTC Operation;
100019351535;6576581096;47866234;02/19/2019;34375;Ops;VSS MOBILE UPDATE;TXF B;;Old Town TXF B LTC Operation;
100019351535;6576581037;47866227;04/13/2017;29361;Ops;VSS MOBILE UPDATE;;;Operations Counter;
100019351534;6577034813;47886647;04/13/2021;37443;EA;;COUNTER;37443;Counter/odometer/cyclometer total;
100019351534;6577034835;47886647;04/13/2021;37443;EA;;COUNTER;37443;Counter/odometer/cyclometer total;
100019351534;6577034814;47886651;04/13/2021;;;;DRAG MAX TAP;;Dghnd Raised;
100019351534;6577034836;47886651;04/13/2021;;;;DRAG MAX TAP;;Dghnd Raised;
100019351534;6577034815;47886655;04/13/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100019351534;6577034837;47886655;04/13/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100019351534;6577034816;47886667;04/13/2021;0;°C;TXF off line;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100019351534;6577034838;47886667;04/13/2021;0;°C;TXF off line;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100019351534;6577034817;47886671;04/13/2021;0;°C;TXF off line;TEMP MAX TOP OIL;;Temp Max Top Oil;
100019351534;6577034839;47886671;04/13/2021;0;°C;TXF off line;TEMP MAX TOP OIL;;Temp Max Top Oil;
100019351534;6576581204;47866226;12/14/2020;36999;Ops;VSS MOBILE UPDATE;TXF A;;Old Town TXF A LTC Operation;
100019351534;6576581200;47866226;10/19/2020;36739;Ops;VSS MOBILE UPDATE;TXF A;;Old Town TXF A LTC Operation;
100019351534;6576581196;47866226;08/18/2020;36388;Ops;VSS MOBILE UPDATE;TXF A;;Old Town TXF A LTC Operation;
100019351534;6576581192;47866226;06/09/2020;35814;Ops;VSS MOBILE UPDATE;TXF A;;Old Town TXF A LTC Operation;
100019351534;6576581188;47866226;04/20/2020;35664;Ops;VSS MOBILE UPDATE;TXF A;;Old Town TXF A LTC Operation;
100019351534;6576581152;47866226;02/19/2020;35511;Ops;VSS MOBILE UPDATE;TXF A;;Old Town TXF A LTC Operation;
100019351534;6576581116;47866226;12/12/2019;35262;Ops;VSS MOBILE UPDATE;TXF A;;Old Town TXF A LTC Operation;
100019351534;6576581112;47866226;10/21/2019;35062;Ops;VSS MOBILE UPDATE;TXF A;;Old Town TXF A LTC Operation;
100019351534;6576581107;47866226;08/20/2019;34814;Ops;VSS MOBILE UPDATE;TXF A;;Old Town TXF A LTC Operation;
100019351534;6576581103;47866226;06/21/2019;34430;Ops;VSS MOBILE UPDATE;TXF A;;Old Town TXF A LTC Operation;
100019351534;6576581099;47866226;04/23/2019;34216;Ops;VSS MOBILE UPDATE;TXF A;;Old Town TXF A LTC Operation;
100019351534;6576581095;47866226;02/19/2019;33972;Ops;VSS MOBILE UPDATE;TXF A;;Old Town TXF A LTC Operation;
100019351534;6576581033;47866219;04/06/2017;25472;Ops;VSS MOBILE UPDATE;;;Operations Counter;
100019351430;6577330024;47886650;05/11/2021;27421;EA;;COUNTER;27421;Counter/odometer/cyclometer total;
100019351430;6577330025;47886654;05/11/2021;;;;DRAG MAX TAP;;Dghnd Raised;
100019351430;6577330026;47886658;05/11/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100019351430;6577330027;47886670;05/11/2021;60;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100019351430;6577330028;47886674;05/11/2021;38;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100019351430;6577221122;47886650;03/30/2021;27251;EA;;COUNTER;27251;Counter/odometer/cyclometer total;
100019351430;6577221123;47886654;03/30/2021;;;;DRAG MAX TAP;;Dghnd Raised;
100019351430;6577221124;47886658;03/30/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100019351430;6577221125;47886670;03/30/2021;40;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100019351430;6577221126;47886674;03/30/2021;50;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100019351430;6576581203;47866218;11/04/2020;37382;Ops;VSS MOBILE UPDATE;TXF B;;Ansonia TXF B LTC Operations;
100019351430;6576581199;47866218;09/24/2020;37382;Ops;VSS MOBILE UPDATE;TXF B;;Ansonia TXF B LTC Operations;
100019351430;6576581195;47866218;07/02/2020;37382;Ops;VSS MOBILE UPDATE;TXF B;;Ansonia TXF B LTC Operations;
100019351430;6576581191;47866218;05/04/2020;37382;Ops;VSS MOBILE UPDATE;TXF B;;Ansonia TXF B LTC Operations;
100019351430;6576581171;47866218;03/04/2020;37382;Ops;VSS MOBILE UPDATE;TXF B;;Ansonia TXF B LTC Operations;
100019351430;6576581119;47866218;01/03/2020;36784;Ops;VSS MOBILE UPDATE;TXF B;;Ansonia TXF B LTC Operations;
100019351430;6576581115;47866218;11/06/2019;36364;Ops;VSS MOBILE UPDATE;TXF B;;Ansonia TXF B LTC Operations;
100019351430;6576581111;47866218;09/04/2019;35929;Ops;VSS MOBILE UPDATE;TXF B;;Ansonia TXF B LTC Operations;
100019351430;6576581106;47866218;07/02/2019;34669;Ops;VSS MOBILE UPDATE;TXF B;;Ansonia TXF B LTC Operations;
100019351430;6576581102;47866218;05/02/2019;34304;Ops;VSS MOBILE UPDATE;TXF B;;Ansonia TXF B LTC Operations;
100019351430;6576581098;47866218;03/01/2019;33907;Ops;VSS MOBILE UPDATE;TXF B;;Ansonia TXF B LTC Operations;
100019351430;6576581048;47866218;01/04/2019;33450;Ops;VSS MOBILE UPDATE;TXF B;;Ansonia TXF B LTC Operations;
100019351422;6577330029;47886649;05/11/2021;38260;EA;;COUNTER;38260;Counter/odometer/cyclometer total;
100019351422;6577330030;47886653;05/11/2021;;;;DRAG MAX TAP;;Dghnd Raised;
100019351422;6577330031;47886657;05/11/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100019351422;6577330032;47886669;05/11/2021;20;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100019351422;6577330033;47886673;05/11/2021;24;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100019351422;6577221127;47886649;03/30/2021;38177;EA;;COUNTER;38177;Counter/odometer/cyclometer total;
100019351422;6577221128;47886653;03/30/2021;;;;DRAG MAX TAP;;Dghnd Raised;
100019351422;6577221129;47886657;03/30/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100019351422;6577221130;47886669;03/30/2021;20;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100019351422;6577221131;47886673;03/30/2021;30;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100019351422;6576581202;47866210;11/04/2020;26881;Ops;VSS MOBILE UPDATE;TXF A;;Ansonia TXF A LTC Operations;
100019351422;6576581198;47866210;09/24/2020;26765;Ops;VSS MOBILE UPDATE;TXF A;;Ansonia TXF A LTC Operations;
100019351422;6576581194;47866210;07/02/2020;26337;Ops;VSS MOBILE UPDATE;TXF A;;Ansonia TXF A LTC Operations;
100019351422;6576581190;47866210;05/04/2020;26075;Ops;VSS MOBILE UPDATE;TXF A;;Ansonia TXF A LTC Operations;
100019351422;6576581170;47866210;03/04/2020;25941;Ops;VSS MOBILE UPDATE;TXF A;;Ansonia TXF A LTC Operations;
100019351422;6576581118;47866210;01/03/2020;25699;Ops;VSS MOBILE UPDATE;TXF A;;Ansonia TXF A LTC Operations;
100019351422;6576581114;47866210;11/06/2019;25563;Ops;VSS MOBILE UPDATE;TXF A;;Ansonia TXF A LTC Operations;
100019351422;6576581110;47866210;09/04/2019;25393;Ops;VSS MOBILE UPDATE;TXF A;;Ansonia TXF A LTC Operations;
100019351422;6576581105;47866210;07/02/2019;24954;Ops;VSS MOBILE UPDATE;TXF A;;Ansonia TXF A LTC Operations;
100019351422;6576581101;47866210;05/02/2019;24757;Ops;VSS MOBILE UPDATE;TXF A;;Ansonia TXF A LTC Operations;
100019351422;6576581097;47866210;03/01/2019;24582;Ops;VSS MOBILE UPDATE;TXF A;;Ansonia TXF A LTC Operations;
100019351422;6576581047;47866210;01/04/2019;24400;Ops;VSS MOBILE UPDATE;TXF A;;Ansonia TXF A LTC Operations;
100018253639;6576954396;47273890;04/01/2021;89727;EA;;COUNTER;89727;Counter/odometer/cyclometer total;
100018253639;6576954397;47273891;04/01/2021;75;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253639;6576954398;47273892;04/01/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253639;6576954399;47273895;04/01/2021;60;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253639;6576954400;47273896;04/01/2021;90;°C;;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253639;6576245648;45003094;10/16/2020;89113;Ops;VSS MOBILE UPDATE;TXF A;;Woodmont TXF A LTC Operation;
100018253639;6576245023;45003094;08/25/2020;88796;Ops;VSS MOBILE UPDATE;TXF A;;Woodmont TXF A LTC Operation;
100018253639;6576244577;45003094;06/17/2020;88219;Ops;VSS MOBILE UPDATE;TXF A;;Woodmont TXF A LTC Operation;
100018253639;6576243881;45003094;04/08/2020;88010;Ops;VSS MOBILE UPDATE;TXF A;;Woodmont TXF A LTC Operation;
100018253639;6576242453;45003094;02/10/2020;87831;Ops;VSS MOBILE UPDATE;TXF A;;Woodmont TXF A LTC Operation;
100018253639;6576241657;45003094;12/26/2019;87683;Ops;VSS MOBILE UPDATE;TXF A;;Woodmont TXF A LTC Operation;
100018253639;6576241424;45003094;10/01/2019;87313;Ops;VSS MOBILE UPDATE;TXF A;;Woodmont TXF A LTC Operation;
100018253639;6576241200;45003094;08/05/2019;86946;Ops;VSS MOBILE UPDATE;TXF A;;Woodmont TXF A LTC Operation;
100018253639;6576240740;45003094;06/04/2019;86491;Ops;VSS MOBILE UPDATE;TXF A;;Woodmont TXF A LTC Operation;
100018253639;6576240042;45003094;04/02/2019;86265;Ops;VSS MOBILE UPDATE;TXF A;;Woodmont TXF A LTC Operation;
100018253639;6576239275;45003094;02/04/2019;86081;Ops;VSS MOBILE UPDATE;TXF A;;Woodmont TXF A LTC Operation;
100018253639;6576237616;45003087;09/28/2018;75000;Ops;VSS MOBILE UPDATE;;;Operations Counter;
100018253639;6576235439;45003090;07/28/2017;0;kV;VSS MOBILE UPDATE;AVG;;Dielectric Strength Test Avg;
100018253639;6576235438;45003093;07/28/2017;0;kV;VSS MOBILE UPDATE;RECORDED VALUES;;Dielectric Strength Test 1-5;
100018253621;6576954401;47273926;04/01/2021;95385;EA;;COUNTER;95385;Counter/odometer/cyclometer total;
100018253621;6576954402;47273927;04/01/2021;65;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253621;6576954403;47273928;04/01/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253621;6576954404;47273951;04/01/2021;30;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253621;6576954405;47273952;04/01/2021;75;°C;;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253621;6576245649;45003102;10/16/2020;94731;Ops;VSS MOBILE UPDATE;TXF B;;Woodmont TXF B LTC Operation;
100018253621;6576245024;45003102;08/25/2020;94391;Ops;VSS MOBILE UPDATE;TXF B;;Woodmont TXF B LTC Operation;
100018253621;6576244578;45003102;06/17/2020;93767;Ops;VSS MOBILE UPDATE;TXF B;;Woodmont TXF B LTC Operation;
100018253621;6576243882;45003102;04/08/2020;93498;Ops;VSS MOBILE UPDATE;TXF B;;Woodmont TXF B LTC Operation;
100018253621;6576242454;45003102;02/10/2020;93290;Ops;VSS MOBILE UPDATE;TXF B;;Woodmont TXF B LTC Operation;
100018253621;6576241658;45003102;12/26/2019;93107;Ops;VSS MOBILE UPDATE;TXF B;;Woodmont TXF B LTC Operation;
100018253621;6576241425;45003102;10/01/2019;92715;Ops;VSS MOBILE UPDATE;TXF B;;Woodmont TXF B LTC Operation;
100018253621;6576241201;45003102;08/05/2019;92299;Ops;VSS MOBILE UPDATE;TXF B;;Woodmont TXF B LTC Operation;
100018253621;6576240741;45003102;06/04/2019;91813;Ops;VSS MOBILE UPDATE;TXF B;;Woodmont TXF B LTC Operation;
100018253621;6576240043;45003102;04/02/2019;91557;Ops;VSS MOBILE UPDATE;TXF B;;Woodmont TXF B LTC Operation;
100018253621;6576239276;45003102;02/04/2019;91345;Ops;VSS MOBILE UPDATE;TXF B;;Woodmont TXF B LTC Operation;
100018253621;6576235476;45003095;09/26/2017;0;Ops;VSS MOBILE UPDATE;;;Operations Counter;
100018253621;6576235475;45003098;09/26/2017;31;kV;VSS MOBILE UPDATE;AVG;;Dielectric Strength Test Avg;
100018253621;6576235474;45003101;09/26/2017;29;kV;VSS MOBILE UPDATE;RECORDED VALUES;;Dielectric Strength Test 1-5;
100018253614;6577361465;47273854;05/17/2021;227653;EA;;COUNTER;227653;Counter/odometer/cyclometer total;
100018253614;6577361466;47273855;05/17/2021;60;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253614;6577361467;47273856;05/17/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253614;6577361468;47273859;05/17/2021;70;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253614;6577361469;47273870;05/17/2021;0;°C;na;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253614;6577329931;47273854;05/13/2021;227653;EA;;COUNTER;227653;Counter/odometer/cyclometer total;
100018253614;6577329932;47273855;05/13/2021;60;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253614;6577329933;47273856;05/13/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253614;6577329934;47273859;05/13/2021;70;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253614;6577329935;47273870;05/13/2021;0;°C;n/a;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253614;6577049690;47273854;04/14/2021;227653;EA;;COUNTER;227653;Counter/odometer/cyclometer total;
100018253614;6577049691;47273855;04/14/2021;60;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253614;6577049692;47273856;04/14/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253614;6577049693;47273859;04/14/2021;60;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253614;6577049694;47273870;04/14/2021;70;°C;;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253614;6576973047;47273854;04/06/2021;227653;EA;;COUNTER;227653;Counter/odometer/cyclometer total;
100018253614;6576973048;47273855;04/06/2021;60;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253614;6576973049;47273856;04/06/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253614;6576973050;47273859;04/06/2021;60;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253614;6576973051;47273870;04/06/2021;70;°C;;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253613;6577361350;47273808;05/17/2021;63202;EA;;COUNTER;63202;Counter/odometer/cyclometer total;
100018253613;6577361351;47273809;05/17/2021;85;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253613;6577361352;47273830;05/17/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253613;6577361463;47273833;05/17/2021;70;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253613;6577361464;47273834;05/17/2021;0;°C;na;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253613;6577329926;47273808;05/13/2021;63202;EA;;COUNTER;63202;Counter/odometer/cyclometer total;
100018253613;6577329927;47273809;05/13/2021;85;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253613;6577329928;47273830;05/13/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253613;6577329929;47273833;05/13/2021;70;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253613;6577329930;47273834;05/13/2021;0;°C;n/a;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253613;6577049685;47273808;04/14/2021;63201;EA;;COUNTER;63201;Counter/odometer/cyclometer total;
100018253613;6577049686;47273809;04/14/2021;70;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253613;6577049687;47273830;04/14/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253613;6577049688;47273833;04/14/2021;90;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253613;6577049689;47273834;04/14/2021;0;°C;;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253613;6576972892;47273808;04/06/2021;63201;EA;;COUNTER;63201;Counter/odometer/cyclometer total;
100018253613;6576973043;47273809;04/06/2021;70;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253613;6576973044;47273830;04/06/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253613;6576973045;47273833;04/06/2021;90;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253613;6576973046;47273834;04/06/2021;0;°C;na;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253524;6577445017;47273772;05/19/2021;148869;EA;;COUNTER;148869;Counter/odometer/cyclometer total;
100018253524;6577445018;47273773;05/19/2021;70;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253524;6577445019;47273774;05/19/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253524;6577445020;47273777;05/19/2021;70;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253524;6577445021;47273778;05/19/2021;0;°C;na;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253524;6577329951;47273772;05/12/2021;148869;EA;;COUNTER;148869;Counter/odometer/cyclometer total;
100018253524;6577329952;47273773;05/12/2021;70;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253524;6577329953;47273774;05/12/2021;;;n/a;DRAG MIN TAP;;Dghnd Ler;
100018253524;6577329954;47273777;05/12/2021;70;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253524;6577329955;47273778;05/12/2021;0;°C;n/a;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253524;6577049706;47273772;04/14/2021;148741;EA;;COUNTER;148741;Counter/odometer/cyclometer total;
100018253524;6577049707;47273773;04/14/2021;60;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253524;6577049708;47273774;04/14/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253524;6577049709;47273777;04/14/2021;70;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253524;6577049710;47273778;04/14/2021;0;°C;;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253524;6576947750;47273772;03/31/2021;148741;EA;;COUNTER;148741;Counter/odometer/cyclometer total;
100018253524;6576947751;47273773;03/31/2021;60;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253524;6576947752;47273774;03/31/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253524;6576947753;47273777;03/31/2021;70;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253524;6576947754;47273778;03/31/2021;0;°C;NA;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253524;6576245800;45003072;11/18/2020;6;Ops;VSS MOBILE UPDATE;TXF C;;Water TXF C LTC Operation;
100018253524;6576245344;45003072;09/17/2020;148403;Ops;VSS MOBILE UPDATE;TXF C;;Water TXF C LTC Operation;
100018253524;6576244679;45003072;07/06/2020;147420;Ops;VSS MOBILE UPDATE;TXF C;;Water TXF C LTC Operation;
100018253524;6576244110;45003072;05/12/2020;147243;Ops;VSS MOBILE UPDATE;TXF C;;Water TXF C LTC Operation;
100018253524;6576244102;45003065;05/08/2020;147238;Ops;VSS MOBILE UPDATE;;;Operations Counter;
100018253524;6576243104;45003072;03/12/2020;147048;Ops;VSS MOBILE UPDATE;TXF C;;Water TXF C LTC Operation;
100018253524;6576241771;45003072;01/13/2020;146942;Ops;VSS MOBILE UPDATE;TXF C;;Water TXF C LTC Operation;
100018253524;6576241564;45003072;11/20/2019;146800;Ops;VSS MOBILE UPDATE;TXF C;;Water TXF C LTC Operation;
100018253524;6576241337;45003072;09/13/2019;146563;Ops;VSS MOBILE UPDATE;TXF C;;Water TXF C LTC Operation;
100018253524;6576241099;45003072;07/15/2019;146145;Ops;VSS MOBILE UPDATE;TXF C;;Water TXF C LTC Operation;
100018253524;6576240696;45003072;05/23/2019;145843;Ops;VSS MOBILE UPDATE;TXF C;;Water TXF C LTC Operation;
100018253524;6576239918;45003072;03/19/2019;145691;Ops;VSS MOBILE UPDATE;TXF C;;Water TXF C LTC Operation;
100018253524;6576238034;45003072;01/15/2019;145568;Ops;VSS MOBILE UPDATE;TXF C;;Water TXF C LTC Operation;
100018253523;6577445012;47273716;05/19/2021;183752;EA;;COUNTER;183752;Counter/odometer/cyclometer total;
100018253523;6577445013;47273717;05/19/2021;80;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253523;6577445014;47273718;05/19/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253523;6577445015;47273741;05/19/2021;40;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253523;6577445016;47273742;05/19/2021;0;°C;na;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253523;6577329946;47273716;05/12/2021;183752;EA;;COUNTER;183752;Counter/odometer/cyclometer total;
100018253523;6577329947;47273717;05/12/2021;80;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253523;6577329948;47273718;05/12/2021;;;no reading;DRAG MIN TAP;;Dghnd Ler;
100018253523;6577329949;47273741;05/12/2021;40;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253523;6577329950;47273742;05/12/2021;0;°C;n/a;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253523;6577049681;47273716;04/14/2021;183575;EA;;COUNTER;183575;Counter/odometer/cyclometer total;
100018253523;6577049682;47273717;04/14/2021;80;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253523;6577049703;47273718;04/14/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253523;6577049704;47273741;04/14/2021;150;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253523;6577049705;47273742;04/14/2021;0;°C;;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253523;6576947745;47273716;03/31/2021;183575;EA;;COUNTER;183575;Counter/odometer/cyclometer total;
100018253523;6576947746;47273717;03/31/2021;80;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253523;6576947747;47273718;03/31/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253523;6576947748;47273741;03/31/2021;150;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253523;6576947749;47273742;03/31/2021;0;°C;NA;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253523;6576245799;45003064;11/18/2020;4;Ops;VSS MOBILE UPDATE;TXF B;;Water TXF B LTC Operation;
100018253523;6576245343;45003064;09/17/2020;183181;Ops;VSS MOBILE UPDATE;TXF B;;Water TXF B LTC Operation;
100018253523;6576244678;45003064;07/06/2020;182383;Ops;VSS MOBILE UPDATE;TXF B;;Water TXF B LTC Operation;
100018253523;6576244109;45003064;05/12/2020;182182;Ops;VSS MOBILE UPDATE;TXF B;;Water TXF B LTC Operation;
100018253523;6576243993;45003057;04/29/2020;0;Ops;VSS MOBILE UPDATE;;;Operations Counter;
100018253523;6576243103;45003064;03/12/2020;181986;Ops;VSS MOBILE UPDATE;TXF B;;Water TXF B LTC Operation;
100018253523;6576241770;45003064;01/13/2020;181854;Ops;VSS MOBILE UPDATE;TXF B;;Water TXF B LTC Operation;
100018253523;6576241563;45003064;11/20/2019;181700;Ops;VSS MOBILE UPDATE;TXF B;;Water TXF B LTC Operation;
100018253523;6576241336;45003064;09/13/2019;181472;Ops;VSS MOBILE UPDATE;TXF B;;Water TXF B LTC Operation;
100018253523;6576241098;45003064;07/15/2019;180992;Ops;VSS MOBILE UPDATE;TXF B;;Water TXF B LTC Operation;
100018253523;6576240695;45003064;05/23/2019;180730;Ops;VSS MOBILE UPDATE;TXF B;;Water TXF B LTC Operation;
100018253523;6576239917;45003064;03/19/2019;180532;Ops;VSS MOBILE UPDATE;TXF B;;Water TXF B LTC Operation;
100018253523;6576238033;45003064;01/15/2019;180366;Ops;VSS MOBILE UPDATE;TXF B;;Water TXF B LTC Operation;
100018253451;6577138150;47273680;04/22/2021;0;EA;n/a;COUNTER;0;Counter/odometer/cyclometer total;
100018253451;6577138173;47273680;04/22/2021;0;EA;n/a;COUNTER;0;Counter/odometer/cyclometer total;
100018253451;6577138151;47273681;04/22/2021;70;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253451;6577138174;47273681;04/22/2021;70;°C;;TEMP MAX TOP OIL;;Temp Max Top Oil;
100018253451;6577138152;47273682;04/22/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253451;6577138175;47273682;04/22/2021;;;;DRAG MIN TAP;;Dghnd Ler;
100018253451;6577138163;47273685;04/22/2021;70;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253451;6577138176;47273685;04/22/2021;70;°C;;LV WINDING TEMP DRAG;;LV Winding Temp Draghand;
100018253451;6577138164;47273686;04/22/2021;0;°C;n/a;115 WINDING MAX TEMP;;115 Winding Max Temp;
100018253451;6577138177;47273686;04/22/2021;0;°C;n/a;115 WINDING MAX TEMP;;115 Winding Max Temp;
