100015688997;G1860-02;INST;UNOP;2008;9302-SS0007-700-TRANS;0007-10T;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;;40,000 kVA;450 kV;200 kV;;3 LEG;;MINERAL OIL;;;;115;;;;;;117.500 V;2.0 V;LOW SIDE;;;;;
100015689023;G1860-03;INST;UNOP;2008;9302-SS0007-703-TRANS;0007-11T;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;;40,000 kVA;450 kV;200 kV;;3 LEG;;MINERAL OIL;;;;115;;;;;;117.500 V;2.0 V;LOW SIDE;;;;;
100015689030;G1860-04;INST;UNOP;2008;9302-SS0007-705-TRANS;0007-12T;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;;40,000 kVA;450 kV;200 kV;;3 LEG;;MINERAL OIL;;;;115;;;;;;117.500 V;2.0 V;LOW SIDE;;;;;
100015689202;C-07536-5-5;INST;OTHR;2002;9302-SS0009-007-TRANS;0009- EMSP 34KV REG 37MVA LTC;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;SPAREXAONO;;200 kV;200 kV;;;;;;;;34.5;;;;;;115.000 V;2.0 V;;;;;;
100015689203;C-07536-5-4;INST;OTHR;2002;9302-SS0009-011-TRANS;0009-FUTURE STA 8132 REG;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;SPAREXAONO;;200 kV;200 kV;;;;;;;;34.5;;;;;;;;;;;;;
100015689204;GM951447;INST;OTHR;1996;9302-SS0009-001-TRANS;0009- EMSP 11-4KV 7MVA LTC;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;SPAREXAONO;;110 kV;75 kV;;;;;;;;11;;;;;4.3600;;;;;;;;
100015689205;3328823;INST;OTHR;1995;9302-SS0009-005-TRANS;0009- EMSP 34-4KV 1.25 MVA;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;;;;;;;;;;34.5;;;;;2.4000;;;;;;;;
100015689206;B-339282;INST;OTHR;1952;9302-SS0009-004-TRANS;0009- EMSP 34-4KV .5 MVA;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;200 kV;60 kV;;;;;;;;34.5;;;;;4.3600;;;;;;;;
100015689228;4541745;INST;OTHR;2005;9302-SS0009-014-TRANS;0009-SPARE 1P 34-4 500KVA;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;;;;;;;;;;;;;;;4.0000;;;;;;;;
100015689229;4541744;INST;OTHR;2005;9302-SS0009-014-TRANS;0009-SPARE 1P 34-4 500KVA;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;;;;;;;;;;;;;;;4.0000;;;;;;;;
100015689230;4541743;INST;OTHR;2005;9302-SS0009-014-TRANS;0009-SPARE 1P 34-4 500KVA;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;;;;;;;;;;;;;;;4.0000;;;;;;;;
100015689231;S-32137;INST;UNOP;2008;9302-SS0251-011-TRANS;0251-3T;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;3T;20 kVA;200 kV;110 kV;;;;MINERAL OIL;;;;34.5;;;;;;111.700 V;2.0 V;LV;;;;;
100015689232;S-32134;INST;UNOP;2008;9302-SS0049-316-TRANS;0049-5;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;SPAREXAOND049T4;22,400 kVA;200 kV;110 kV;;;;MINERAL OIL;;;;34.5;;;;;;;;LOW SIDE;;;;;
100015689233;S-32136;INST;UNOP;2008;9302-SS0049-317-TRANS;0049-6;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;SPAREXAOND049T3;22,400 kVA;200 kV;110 kV;;;;MINERAL OIL;;;;34.5;;;;;;;;LOW SIDE;;;;;
100015689234;G2371-01;INST;UNOP;2009;9302-SS0009-013-TRANS;0009-SPARE;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;SPAREXAOBO;40 kVA;450 kV;200 kV;ONAF;;;MINERAL OIL;;;;115;;;;;;;;LOW SIDE;;;;;
100015689235;20151300372;INST;UNOP;2014;9302-SS0009-013-TRANS;0009-SPARE;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;30,000 kVA;200 kV;110 kV;ONAN/ONAF1/ONAF2;;;MINERAL OIL;;;;34.5;;;;;;;;;;;;;
100015689249;2669285;INST;OTHR;1952;9302-SS0014-001-TRANS;0014-1;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;1;;110 kV;75 kV;;;;;;;;11.5;;;;;1.3600;121.000 V;3.0 V;;;;;;
100015689289;8565181;INST;OTHR;1951;9302-SS0014-020-TRANS;0014-2;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;2;;110 kV;75 kV;;;;;;;;11.5;;;;;4.3300;121.000 V;3.0 V;;;;;;
100015689429;C-859145;INST;OTHR;1959;9302-SS0015-001-TRANS;0015-1;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;1;;110 kV;75 kV;;;;;;;;11.5;;;;;4.3600;123.000 V;2.0 V;;;;;;
100015689460;2493992;INST;OTHR;1951;9302-SS0015-020-TRANS;0015-2;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;2;;110 kV;75 kV;;;;;;;;11.5;;;;;4.3600;123.000 V;2.0 V;;;;;;
100015689609;2-0104-8007-1;INST;OTHR;1951;9302-SS0016-001-TRANS;0016-1;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;1;;110 kV;75 kV;;;;;;;;11.5;;;;;4.3300;122.000 V;2.0 V;;;;;;
100015689650;2492330;INST;OTHR;1951;9302-SS0016-016-TRANS;0016-2;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;2;;;;;;;;;;;11.5;;;;;4.3600;120.000 V;3.0 V;;;;;;
100015689758;B-359118;INST;OTHR;1950;9302-SS0017-001-TRANS;0017-1;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;1;;110 kV;75 kV;;;;;;;;11.5;;;;;4.3360;121.000 V;2.0 V;;;;;;
100015689794;2493991;INST;OTHR;1951;9302-SS0017-019-TRANS;0017-2;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;2;;110 kV;75 kV;;;;;;;;11.5;;;;;4.3600;121.000 V;2.0 V;;;;;;
100015689884;B-359117;INST;OTHR;1950;9302-SS0018-001-TRANS;0018-1;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;1;;;;;;;;;;;11.5;;;;;4.3300;121.000 V;2.0 V;;;;;;
100015689955;2598832;INST;OTHR;1951;9302-SS0018-030-TRANS;0018-2;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;2;;110 kV;75 kV;;;;;;;;11.5;;;;;4.3600;123.000 V;3.0 V;;;;;;
100015690008;C-586596;INST;OTHR;1956;9302-SS0018-047-TRANS;0018-3;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;200 kV;110 kV;;;;;;;;34.5;;;;;6.6400;;;;;;;;
100015690177;8565182;INST;OTHR;1951;9302-SS0019-001-TRANS;0019-1;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;1;;110 kV;75 kV;;;;;;;;11.5;;;;;4.3600;122.000 V;3.0 V;;;;;;
100015690216;2494031;INST;OTHR;1951;9302-SS0019-017-TRANS;0019-2;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;2;;110 kV;75 kV;;;;;;;;11.5;;;;;4.3600;121.000 V;2.0 V;;;;;;
100015690322;2901980;INST;OTHR;1955;9302-SS0022-001-TRANS;0022-1;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;1;;;;;;;;;;;34.5;;;;;4.3600;120.000 V;2.0 V;;;;;;
100015690468;K-547199;DLFL INAC INST;OTHR MRET;1973;9302-SS0023-003-TRANS;0023-1T;SCM14000;9302;LTC TRANSFORMER-REMOVED;UE_TRANS;1;;450 kV;110 kV;;;;;;;;115;;;;;11.5000;115.000 V;2.0 V;;;;;;
100015690661;H887489B;INST;OTHR;1973;9302-SS0023-005-TRANS;0023-1 GND;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;110 kV;110 kV;;;;;;;;11.5;;;;;;;;;;;;;
100015690720;M-100363;DLFL INAC INST;OTHR MRET;1976;9302-SS0023-026-TRANS;0023-2T;SCM14000;9302;LTC TRANSFORMER-REMOVED;UE_TRANS;2;;;;;;;;;;;115;;;;;11.5000;115.000 V;2.0 V;;;;;;
100015690803;H887489A;INST;OTHR;1973;9302-SS0023-028-TRANS;0023-2GND;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;110 kV;110 kV;;;;;;;;11.5;;;;;;;;;;;;;
100015690893;L248795B;INST;OTHR;1976;9302-SS0023-041-TRANS;0023-3GND;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;110 kV;;;;;;;;;11.5;;;;;;;;;;;;;
100015690945;L248795A;INST;OTHR;1976;9302-SS0023-054-TRANS;0023-4GND;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;110 kV;;;;;;;;;11.5;;;;;;;;;;;;;
100015691530;6994674;INAC INST;OTHR MRET;1962;9302-SS0026-013-TRANS;0026-1T;SCM14000;9302;LTC TRANSFORMER-REMOVED;UE_TRANS;1;;200 kV;110 kV;;;;;;;;34.5;;;;;11.5000;115.000 V;1.0 V;;;;;;
100015691761;2048763;INST;OTHR;2005;9302-SS0029-001-TRANS;0029-1;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;200 kV;75 kV;;;;;;;;34.5;;;;;2.5200;;;;;;;;
100015691795;8285307;INST;OTHR;1950;9302-SS0029-025-TRANS;0029-1BUS;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;1BUS;;;;;;;;;;;4;;;;;;123.000 V;3.0 V;;;;;;
100015691823;2048764;INST;OTHR;2005;9302-SS0029-032-TRANS;0029-2;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;200 kV;75 kV;;;;;;;;34.5;;;;;2.5200;;;;;;;;
100015691904;8285308;INST;OTHR;1950;9302-SS0029-069-TRANS;0029-2BUS;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;2BUS;;;;;;;;;;;4;;;;;;123.000 V;3.0 V;;;;;;
100015691934;A0157T;INST;OTHR;1986;9302-SS0029-075-TRANS;0029-3;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;3;;200 kV;110 kV;;;;;;;;34.5;;;;;4.3600;120.000 V;2.0 V;;;;;;
100015692282;C-04785-5-1;INST;OTHR;1972;9302-SS0029-219-TRANS;0029-725PS;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;725P;;;;;;;;;;;34.5;;;;;;;;;;;;;
100015692307;C-04785-5-2;INST;OTHR;1972;9302-SS0029-230-TRANS;0029-731PS;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;731P;;;;;;;;;;;34.5;;;;;;;;;;;;;
100015692355;C-02147-5-1;INST;OTHR;1964;9302-SS0033-001-TRANS;0033-1;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;1;;200 kV;75 kV;;;;;;;;34.5;;;;;4.3600;120.000 V;2.0 V;;;;;;
100015692409;MLL9410-2;INST;OTHR;1998;9302-SS0033-028-TRANS;0033-10;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;10;;450 kV;200 kV;;;;;;;;115;;;;;34.4000;;;LOW;;;;;
100015692463;A6890;INST;OTHR;1984;9302-SS0033-039-TRANS;0033-11;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;11;;450 kV;110 kV;;;;;;;;115;;;;;11.5000;115.000 V;2.0 V;;;;;;
100015692586;312763-01-1;INST;OTHR;2001;9302-SS0033-097-TRANS;0033-2;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;;14 kVA;200 kV;75 kV;;CIR COIL;;OIL;;;;34.5;;;;;;123.000 V;2.0 V;;;;;;
100015692646;RBR66641;INST;OTHR;1966;9302-SS0033-125-TRANS;0033-3;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;200 kV;110 kV;;;;;;;;34.5;;;;;6.6400;;;;;;;;
100015693072;MLL9410-1;INST;OTHR;1998;9302-SS0033-347-TRANS;0033-8;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;8;;450 kV;200 kV;;;;;;;;115;;;;;34.4000;118.000 V;2.0 V;LOW;;;;;
100015693160;C-857154;INST;OTHR;1957;9302-SS0033-374;0033-SPARE;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;SPAREXWOBO;;200 kV;75 kV;;;;;;;;34.5;;;;;4.3600;122.000 V;2.0 V;;;;;;
100015693219;2760104;INST;OTHR;1953;9302-SS0034-030-TRANS;0034-2;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;;;;;;;;;;11;;;;;2.5200;;;;;;;;
100015693637;2979824;INST;OTHR;1956;9302-SS0035-001-TRANS;0035-1;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;110 kV;75 kV;;;;;;;;11;;;;;2.5200;;;;;;;;
100015693703;2979825;INST;OTHR;1956;9302-SS0035-031-TRANS;0035-2;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;110 kV;75 kV;;;;;;;;11;;;;;2.5200;;;;;;;;
100015693990;B501292;INST;OTHR;1952;9302-SS0036-001-TRANS;0036-1;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;110 kV;75 kV;;;;;;;;11.5;;;;;2.5200;;;;;;;;
100015694028;E-691590A;INST;OTHR;1965;9302-SS0036-020-TRANS;0036-2;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;2;;200 kV;75 kV;;;;;;;;34.5;;;;;4.3600;120.000 V;2.0 V;;;;;;
100015694208;S-32105;INST;UNOP;2010;9302-SS0036-116-TRANS;0036-3;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;;10,000 kVA;200 kV;110 kV;ONAN-ONAF;;;;;;;34.5;;;;;;120.000 V;2.0 V;;;;;;
100015694235;B501293;INST;OTHR;1951;9302-SS0037-001-TRANS;0037-1;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;110 kV;75 kV;;;;;;;;11;;;;;2.5200;;;;;;;;
100015694274;H880253;INST;OTHR;1976;9302-SS0037-019-TRANS;0037-10;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;10;;;;;;;;;;;34.5;;;;;4.3600;121.000 V;3.0 V;;;;;;
100015694479;8285124;INST;OTHR;2005;9302-SS0037-100-TRANS;0037-3;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;200 kV;75 kV;;;;;;;;34.5;;;;;2.5500;;;;;;;;
100015694675;P670358;INST;OTHR;1967;9302-SS0037-193-TRANS;0037-4;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;200 kV;110 kV;;;;;;;;34.5;;;;;1.6400;;;;;;;;
100015694749;C181325;INST;OTHR;1954;9302-SS0037-225-TRANS;0037-5;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;200 kV;110 kV;;;;;;;;34.5;;;;;6.6400;;;;;;;;
100015694985;C-07508-5-2;INST;OTHR;2001;9302-SS0037-311-TRANS;0037-8;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;;45 kVA;450 kV;200 kV;;;;MINERAL OIL;;;;115;;;;;;118.000 V;2.0 V;LOW SIDE;;;;;
100015695037;C-03449-5-1;INST;OTHR;1968;9302-SS0009-013-TRANS;0009-SPARE;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;;;;;;;;;;34.5;;;;;;;;;;;;;
100015695131;S-31664;DLFL INAC INST;UNOP MRET;2007;9302-SS0038-003-TRANS;0038-1T;SCM14000;9302;NON LTC TRANSFORMER-REMOVED;UE_TRANS;;;;;;;;BETA FLUID;;;;11.5;;;;;;;;;;;;;
100015695274;S-31663;INST;UNOP;2007;9302-SS0038-069-TRANS;0038-2T;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;;;;;;BETA FLUID;;;;11.5;;;;;;;;;;;;;
100015695324;1-0141-26173;INST;OTHR;1956;9302-SS0038-103-TRANS;0038-3;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;3;;200 kV;110 kV;;;;;;;;34.5;;;;;11.5000;115.000 V;1.0 V;;;;;;
100015695530;2048762;INST;OTHR;1948;9302-SS0038-199-TRANS;0038-4T;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;;;;;;;;;;34.5;;;;;6.6400;;;;;;;;
100015695612;D573319;INST;OTHR;1965;9302-SS0038-240-TRANS;0038-5;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;5;;200 kV;110 kV;;;;;;;;34.5;;;;;11.5000;113.000 V;1.0 V;;;;;;
100015696087;6640363;INST;OTHR;2005;9302-SS0039-001-TRANS;0039-1;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;110 kV;95 kV;;;;;;;;11.5;;;;;2.5000;;;;;;;;
100015696125;2-0104-8007-2;INST;OTHR;1951;9302-SS0039-022-TRANS;0039-2;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;2;;110 kV;75 kV;;;;;;;;11.5;;;;;4.3300;121.000 V;2.0 V;;;;;;
100015696300;F-960771B;INST;OTHR;1966;9302-SS0040-029-TRANS;0040-3;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;3;;200 kV;75 kV;;;;;;;;34.5;;;;;4.3600;120.000 V;2.0 V;;;;;;
100015696391;G-860269;INST;OTHR;1975;9302-SS0040-077-TRANS;0040-4;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;4;;;;;;;;;;;34.5;;;;;4.3600;122.000 V;2.0 V;;;;;;
100015696450;8284453;INST;OTHR;1951;9302-SS0040-109-TRANS;0040-5;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;200 kV;100 kV;;;;;;;;34.5;;;;;6.6400;;;;;;;;
100015696531;1966667;INST;OTHR;1961;9302-SS0041-001-TRANS;0041-1;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;1;;;;;;;;;;;34.5;;;;;4.3600;120.000 V;2.0 V;;;;;;
100015696586;1994745;INST;OTHR;1953;9302-SS0041-024-TRANS;0041-2;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;110 kV;95 kV;;;;;;;;11;;;;;2.5200;;;;;;;;
100015696741;5063130;INST;OTHR;1950;9302-SS0042-001-TRANS;0042-1;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;1;;200 kV;75 kV;;;;;;;;34.5;;;;;4.3600;120.000 V;2.0 V;;;;;;
100015696906;110519-13;INST;UNOP;2011;9302-SS0042-053-TRANS;0042-2;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;;7,500 kVA;200 kV;75 kV;10500 KVA @ 65C RISE ONAF;;;0.1;;;;34.5;;;;;;;;FRONT;;;;;
100015697491;C-03488-5-1;INST;OTHR;1968;9302-SS0042-308-TRANS;0042-7;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;7;;200 kV;75 kV;;;;;;;;34.5;;;;;4.3600;120.000 V;2.0 V;;;;;;
100015697864;G1861-01;INST;UNOP;2007;9302-SS0042-440;0042-9T;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;9T;40,000 kVA;450 kV;200 kV;;3 LEG;;;;;;115;;;;;;119.000 V;2.0 V;LOW SIDE;;;;;
100015697871;G1861-02;INST;UNOP;2007;9302-SS0042-441;0042-11T;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;11T;40,000 kVA;450 kV;200 kV;;3 LEG;;;;;;115;;;;;;119.000 V;2.0 V;LOW SIDE;;;;;
100015697878;G1902-01;INST;UNOP;2007;9302-SS0042-442-TRANS;0042-8T;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;8T;40,000 kVA;450 kV;200 kV;;3 LEG;;MINERAL OIL;;;;115;;;;;;119.000 V;2.0 V;LOW SIDE;;;;;
100015697885;G1902-02;INST;UNOP;2008;9302-SS0042-492-TRANS;0042-10T;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;10T;40,000 kVA;450 kV;200 kV;;3 LEG;;MINERAL OIL;;;;115;;;;;;119.000 V;2.0 V;LOW SIDE;;;;;
100015697991;161368-1309;INST;UNOP;2012;9302-SS0042-486-TRANS;0042-12 TRANS;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;;;450 kV;110 kV;ONAN/ONAF/ONAF;;;MINERAL OIL;;;;115;;;;;;;;;;;;;
100015698028;160323-1309;INST;UNOP;2012;9302-SS0042-489-TRANS;0042-4T;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;;;450 kV;110 kV;ONON/ONAF/ONAF;;;MINERAL OIL;;;;115;;;;;;;;;;;;;
100015698039;C201110S01;INST;UNOP;2013;9302-SS0042-487;0042-920 PS;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;;138,000 kVA;550 kV;550 kV;ONAN/ONAF/ONAF;;;MINERAL OIL;;;;115;;;;;;;;EXCITER WINDING;;;;;
100015698090;8285125;INST;OTHR;1950;9302-SS0043-028-TRANS;0043-3;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;200 kV;75 kV;;;;;;;;34.5;;;;;2.5200;;;;;;;;
100015698120;B-682360;INST;OTHR;1952;9302-SS0043-039-TRANS;0043-4;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;4;;200 kV;75 kV;;;;;;;;34.5;;;;;4.3600;122.000 V;2.0 V;;;;;;
100015698346;F-960505B;INST;OTHR;1966;9302-SS0045-001-TRANS;0045-1;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;1;;200 kV;75 kV;;;;;;;;34.5;;;;;4.3600;121.000 V;2.0 V;;;;;;
100015698422;2-0104-8004;INST;OTHR;1951;9302-SS0046-001-TRANS;0046-1;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;1;;200 kV;75 kV;;;;;;;;34.5;;;;;4.3300;123.000 V;3.0 V;;;;;;
100015698486;2007380;INST;OTHR;1977;9302-SS0046-021-TRANS;0046-2;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;200 kV;100 kV;;;;;;;;34.5;;;;;6.6400;;;;;;;;
100015698637;C-00040-5-1;INST;OTHR;1958;9302-SS0046-075-TRANS;0046-3;SCM14000;9302;LTC TRANSFORMER;UE_TRANS;3;;200 kV;75 kV;;;;;;;;34.5;;;;;4.3600;121.000 V;2.0 V;;;;;;
100015698796;8113647;INST;OTHR;2005;9302-SS0047-001-TRANS;0047-1;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;110 kV;75 kV;;;;;;;;11.5;;;;;2.5000;;;;;;;;
100015698835;8112697;INST;OTHR;2005;9302-SS0047-020-TRANS;0047-2;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;110 kV;75 kV;;;;;;;;11.5;;;;;2.5000;;;;;;;;
100015698956;251021-95-1;INST;OTHR;1995;9302-SS0048-001-TRANS;0048-1;SCM14000;9302;NON LTC TRANSFORMER;UE_TRANS;;;200 kV;110 kV;;;;;;;;34.5;;;;;25.2000;;;;;;;;
